operation,direction_key,slope,signed_slope,line_bin_width,line_id,n_pixels_used,used_fallback,line_median,global_median,stripe_offset_subtracted
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,63,150,0,0.15467403631793025,0.0006766097436699554,0.1539974265742603
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,64,148,0,0.04726816842856028,0.0006766097436699554,0.04659155868489032
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,65,142,0,0.020035746368179765,0.0006766097436699554,0.01935913662450981
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,66,140,0,0.011942723042555121,0.0006766097436699554,0.011266113298885166
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,67,134,0,0.0068784156901747105,0.0006766097436699554,0.006201805946504755
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,68,132,0,0.01087344179548387,0.0006766097436699554,0.010196832051813915
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,69,126,0,0.007336655825269819,0.0006766097436699554,0.006660046081599863
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,70,124,0,0.00823994088324463,0.0006766097436699554,0.007563331139574674
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,71,118,0,-0.004853208001707281,0.0006766097436699554,-0.005529817745377237
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,72,116,0,0.0019704370200222896,0.0006766097436699554,0.0012938272763523342
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,73,110,0,0.0024961514808741307,0.0006766097436699554,0.0018195417372041753
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,74,108,0,0.0014329318183368203,0.0006766097436699554,0.000756322074666865
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,75,102,0,-0.007070204677193008,0.0006766097436699554,-0.007746814420862964
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,76,99,0,0.0030150809136389265,0.0006766097436699554,0.002338471169968971
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,77,92,0,-0.00418202771072616,0.0006766097436699554,-0.004858637454396115
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,78,90,0,-0.0064413016182394275,0.0006766097436699554,-0.007117911361909383
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,79,84,0,0.012568567995399096,0.0006766097436699554,0.01189195825172914
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,80,82,0,0.014839425266695724,0.0006766097436699554,0.014162815523025769
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,81,76,0,0.011923275503070093,0.0006766097436699554,0.011246665759400138
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,82,74,0,0.015146202339401442,0.0006766097436699554,0.014469592595731487
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,83,68,0,0.00939918126843681,0.0006766097436699554,0.008722571524766855
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,84,66,0,-0.003554116477206864,0.0006766097436699554,-0.004230726220876819
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,85,60,0,0.02583715559130139,0.0006766097436699554,0.025160545847631437
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,86,58,0,0.025058719518848714,0.0006766097436699554,0.02438210977517876
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,87,52,0,0.005194855698548993,0.0006766097436699554,0.0045182459548790375
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,88,50,0,0.01876638324279478,0.0006766097436699554,0.01808977349912482
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,89,44,0,0.023584049360021786,0.0006766097436699554,0.022907439616351832
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,90,42,0,0.014463164319018252,0.0006766097436699554,0.013786554575348296
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,91,36,0,0.014982753605894539,0.0006766097436699554,0.014306143862224584
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,92,34,0,0.014528744402118203,0.0006766097436699554,0.013852134658448248
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,93,28,0,0.01835090080476973,0.0006766097436699554,0.017674291061099773
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,94,26,0,0.010154970129268727,0.0006766097436699554,0.009478360385598772
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,95,20,0,0.006851869870459072,0.0006766097436699554,0.006175260126789117
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,96,18,0,4.501412587070916e-06,0.0006766097436699554,-0.0006721083310828845
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,97,12,0,-0.002129992755523834,0.0006766097436699554,-0.0028066024991937892
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,98,10,0,-0.025182082217552096,0.0006766097436699554,-0.02585869196122205
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,99,4,0,nan,0.0006766097436699554,0.0
dwt_broad_then_median_thin_primary:thin_primary,y_minus_x,0.9792723507257799,0.9792723507257799,2.0,100,1,0,nan,0.0006766097436699554,0.0
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,0,2,0,nan,0.0006766097436699554,0.0
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,1,4,0,nan,0.0006766097436699554,0.0
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,2,10,0,-0.00507261450704332,0.0006766097436699554,-0.0057492242507132755
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,3,12,0,-0.0038752681469516755,0.0006766097436699554,-0.004551877890621631
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,4,18,0,-0.008262318914888295,0.0006766097436699554,-0.00893892865855825
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,5,20,0,0.002878996401682528,0.0006766097436699554,0.0022023866580125726
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,6,26,0,-0.011919849458888618,0.0006766097436699554,-0.012596459202558573
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,7,28,0,-0.013834958242142283,0.0006766097436699554,-0.014511567985812239
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,8,34,0,-0.0007483106866223177,0.0006766097436699554,-0.001424920430292273
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,9,36,0,-0.0026368368021008025,0.0006766097436699554,-0.003313446545770758
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,10,42,0,0.002829684553840896,0.0006766097436699554,0.002153074810170941
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,11,44,0,0.010441411363019636,0.0006766097436699554,0.009764801619349681
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,12,50,0,0.01064805599756462,0.0006766097436699554,0.009971446253894664
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,13,52,0,3.1896675009548264e-05,0.0006766097436699554,-0.0006447130686604071
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,14,58,0,-0.0005684960362017629,0.0006766097436699554,-0.0012451057798717182
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,15,60,0,0.0012496680797071504,0.0006766097436699554,0.000573058336037195
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,16,66,0,0.00872589418009732,0.0006766097436699554,0.008049284436427365
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,17,68,0,0.011917835227487225,0.0006766097436699554,0.01124122548381727
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,18,74,0,0.012736635133666577,0.0006766097436699554,0.012060025389996622
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,19,76,0,0.011288665630397383,0.0006766097436699554,0.010612055886727428
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,20,82,0,0.00469093714913494,0.0006766097436699554,0.004014327405464984
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,21,84,0,0.0009144131953051395,0.0006766097436699554,0.00023780345163518408
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,22,90,0,-0.0024186242701605505,0.0006766097436699554,-0.003095234013830506
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,23,92,0,-0.004433454954965735,0.0006766097436699554,-0.00511006469863569
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,24,97,0,0.010230636015624496,0.0006766097436699554,0.00955402627195454
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,25,98,0,0.0093892810901277,0.0006766097436699554,0.008712671346457744
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,26,104,0,0.007530760748771596,0.0006766097436699554,0.006854151005101641
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,27,106,0,0.0022636842315947015,0.0006766097436699554,0.0015870744879247461
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,28,112,0,-0.00699379613747688,0.0006766097436699554,-0.007670405881146835
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,29,114,0,0.004490930017865673,0.0006766097436699554,0.0038143202741957177
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,30,120,0,0.006112329154969447,0.0006766097436699554,0.005435719411299491
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,31,122,0,-0.003086054020250078,0.0006766097436699554,-0.0037626637639200334
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,32,128,0,0.0014668136740089495,0.0006766097436699554,0.0007902039303389942
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,33,130,0,0.007567504210816929,0.0006766097436699554,0.006890894467146974
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,34,136,0,0.00677896594130499,0.0006766097436699554,0.006102356197635035
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,35,138,0,0.008954323290446611,0.0006766097436699554,0.008277713546776656
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,36,144,0,0.007966341186965114,0.0006766097436699554,0.007289731443295158
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,37,146,0,0.015579481604346464,0.0006766097436699554,0.014902871860676509
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,38,152,0,0.0032033849068761064,0.0006766097436699554,0.002526775163206151
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,39,154,0,-0.0038053502512338296,0.0006766097436699554,-0.004481959994903785
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,40,160,0,0.0015337357760499242,0.0006766097436699554,0.0008571260323799689
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,41,162,0,0.0010071187607820953,0.0006766097436699554,0.00033050901711213993
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,42,168,0,-6.928923594849701e-05,0.0006766097436699554,-0.0007458989796184524
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,43,170,0,0.004079576805560604,0.0006766097436699554,0.0034029670618906487
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,44,176,0,0.006503202502236059,0.0006766097436699554,0.005826592758566103
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,45,178,0,0.00323795309108173,0.0006766097436699554,0.0025613433474117745
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,46,184,0,0.0030010659688765183,0.0006766097436699554,0.002324456225206563
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,47,186,0,-0.0017142255055187113,0.0006766097436699554,-0.0023908352491886667
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,48,191,0,0.005682186599211475,0.0006766097436699554,0.00500557685554152
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,49,192,0,0.004390157010322034,0.0006766097436699554,0.0037135472666520782
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,50,198,0,0.004001631540730802,0.0006766097436699554,0.003325021797060847
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,51,200,0,0.0009405361965203226,0.0006766097436699554,0.0002639264528503673
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,52,206,0,0.0008293239094344985,0.0006766097436699554,0.00015271416576454313
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,53,208,0,0.004667283259064198,0.0006766097436699554,0.003990673515394243
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,54,214,0,0.001118874793452107,0.0006766097436699554,0.00044226504978215155
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,55,216,0,0.0005419409230797342,0.0006766097436699554,-0.0001346688205902212
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,56,222,0,-0.0018964741440927906,0.0006766097436699554,-0.002573083887762746
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,57,224,0,-0.0011292664230325845,0.0006766097436699554,-0.0018058761667025399
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,58,230,0,0.0011273271522383296,0.0006766097436699554,0.00045071740856837423
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,59,232,0,0.0012582036549334714,0.0006766097436699554,0.0005815939112635161
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,60,238,0,-0.00010126594288241203,0.0006766097436699554,-0.0007778756865523674
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,61,240,0,-0.004782365371092338,0.0006766097436699554,-0.005458975114762293
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,62,246,0,-0.0006025126140346106,0.0006766097436699554,-0.001279122357704566
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,63,248,0,-0.00047029029827221915,0.0006766097436699554,-0.0011469000419421745
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,64,254,0,-0.0035398766512359436,0.0006766097436699554,-0.004216486394905899
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,65,256,0,-0.0038870999394453767,0.0006766097436699554,-0.0045637096831153325
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,66,262,0,-0.007296927423999593,0.0006766097436699554,-0.007973537167669548
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,67,264,0,-0.0008911117392992008,0.0006766097436699554,-0.0015677214829691562
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,68,270,0,-0.0008667024447079033,0.0006766097436699554,-0.0015433121883778587
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,69,272,0,-0.0024710071988338408,0.0006766097436699554,-0.003147616942503796
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,70,278,0,-0.005179103104523143,0.0006766097436699554,-0.005855712848193098
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,71,280,0,-0.0017326084684009583,0.0006766097436699554,-0.0024092182120709136
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,72,285,0,-0.0016738661750261355,0.0006766097436699554,-0.002350475918696091
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,73,286,0,-0.004576503102815621,0.0006766097436699554,-0.005253112846485576
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,74,292,0,-0.007190306786026946,0.0006766097436699554,-0.007866916529696902
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,75,294,0,-0.003963978858274452,0.0006766097436699554,-0.004640588601944408
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,76,300,0,-0.006641311031320108,0.0006766097436699554,-0.007317920774990064
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,77,302,0,-0.004942677785146881,0.0006766097436699554,-0.005619287528816836
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,78,308,0,-0.0016002541779873616,0.0006766097436699554,-0.002276863921657317
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,79,310,0,-0.005731159618298594,0.0006766097436699554,-0.0064077693619685495
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,80,316,0,-0.003994731150046121,0.0006766097436699554,-0.004671340893716076
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,81,318,0,-0.00569953996819207,0.0006766097436699554,-0.006376149711862025
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,82,324,0,-0.004026953863295676,0.0006766097436699554,-0.004703563606965631
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,83,326,0,-0.0029283276989503972,0.0006766097436699554,-0.0036049374426203526
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,84,332,0,0.00030386146906814576,0.0006766097436699554,-0.0003727482746018096
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,85,334,0,-0.0026823681533073946,0.0006766097436699554,-0.00335897789697735
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,86,340,0,-0.0006597419791251934,0.0006766097436699554,-0.0013363517227951488
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,87,342,0,-0.0015584360844011838,0.0006766097436699554,-0.002235045828071139
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,88,348,0,-0.00014979452487392944,0.0006766097436699554,-0.0008264042685438848
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,89,350,0,4.29904237505066e-06,0.0006766097436699554,-0.0006723107012949047
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,90,356,0,0.000126342122759417,0.0006766097436699554,-0.0005502676209105384
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,91,358,0,0.0006766097436699554,0.0006766097436699554,0.0
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,92,364,0,-0.0021195772632886566,0.0006766097436699554,-0.002796187006958612
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,93,366,0,-0.00011322682080450132,0.0006766097436699554,-0.0007898365644744567
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,94,372,0,0.0007243195005051787,0.0006766097436699554,4.7709756835223344e-05
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,95,374,0,0.0015139794433791957,0.0006766097436699554,0.0008373696997092403
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,96,379,0,-0.0023051097412379404,0.0006766097436699554,-0.002981719484907896
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,97,380,0,0.005634612869658691,0.0006766097436699554,0.004958003125988736
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,98,386,0,0.00384586677628051,0.0006766097436699554,0.0031692570326105544
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,99,388,0,0.0009850161155596435,0.0006766097436699554,0.0003084063718896881
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,100,392,0,0.0007487029054975466,0.0006766097436699554,7.209316182759122e-05
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,101,392,0,0.0033202822760157054,0.0006766097436699554,0.00264367253234575
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,102,391,0,-0.0002889693721472644,0.0006766097436699554,-0.0009655791158172198
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,103,387,0,-0.0003713957583706315,0.0006766097436699554,-0.001048005502040587
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,104,383,0,0.0019445467309050007,0.0006766097436699554,0.0012679369872350453
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,105,379,0,-0.00032867028300471307,0.0006766097436699554,-0.0010052800266746684
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,106,375,0,-0.0030062900282732214,0.0006766097436699554,-0.003682899771943177
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,107,371,0,-0.000989596097369573,0.0006766097436699554,-0.0016662058410395284
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,108,367,0,0.0006262096325731475,0.0006766097436699554,-5.040011109680789e-05
